Year;Mes;Continent;Country_name;Code_target_class;Desc_target_class;ProblemasQC;Author_processed_Conocido;Author_processed_Desconocido;Code_attack_class_>1;Code_attack_class_CC;Code_attack_class_CE;Code_attack_class_CW;Code_attack_class_H;Code_attack_class_UK;NumeroAtaques
2018;9;Europa;Reino Unido;C;Manufacturing;False;0;1;0;1;0;0;0;0;1
2018;9;Europa;Reino Unido;H;Transportation and storage;False;1;1;0;2;0;0;0;0;2
2018;9;Europa;Reino Unido;I;Accommodation and food service activities;False;0;1;0;1;0;0;0;0;1
2018;9;Europa;Reino Unido;J;Information and communication;False;0;1;0;1;0;0;0;0;1
2018;9;Europa;Reino Unido;P;Education;False;0;1;0;1;0;0;0;0;1
2018;9;International;International;K;Financial and insurance activities;False;3;2;0;5;0;0;0;0;5
2018;9;International;International;O;Public administration and defence, compulsory social security;False;1;0;0;0;1;0;0;0;1
2018;9;International;International;X;Individual;False;0;16;0;14;2;0;0;0;16
2018;9;International;International;Y;Multiple Industries;False;6;12;0;17;1;0;0;0;18
2018;9;África;Sudáfrica;O;Public administration and defence, compulsory social security;False;0;1;0;1;0;0;0;0;1
2018;10;América;Canadá;O;Public administration and defence, compulsory social security;False;0;1;0;1;0;0;0;0;1
2018;10;América;Canadá;Q;Human health and social work activities;False;0;1;0;1;0;0;0;0;1
2018;10;América;Canadá;V;Fintech;False;0;1;0;1;0;0;0;0;1
2018;10;América;Canadá;X;Individual;False;0;1;0;0;1;0;0;0;1
2018;10;América;Canadá;Y;Multiple Industries;False;1;0;0;1;0;0;0;0;1
2018;10;América;Estados Unidos de América;D;Electricity gas steam and air conditioning supply;False;0;1;0;1;0;0;0;0;1
2018;10;América;Estados Unidos de América;E;Water supply, sewerage waste management, and remediation activities;False;0;2;0;2;0;0;0;0;2
2018;10;América;Estados Unidos de América;G;Wholesale and retail trade;False;1;0;0;1;0;0;0;0;1
2018;10;América;Estados Unidos de América;J;Information and communication;False;1;0;0;0;1;0;0;0;1
2018;10;América;Estados Unidos de América;K;Financial and insurance activities;False;1;0;0;1;0;0;0;0;1
2018;10;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;0;10;0;9;1;0;0;0;10
2018;10;América;Estados Unidos de América;P;Education;False;0;1;0;1;0;0;0;0;1
2018;10;América;Estados Unidos de América;Q;Human health and social work activities;False;0;9;0;9;0;0;0;0;9
2018;10;América;Estados Unidos de América;R;Arts entertainment and recreation;False;0;1;0;1;0;0;0;0;1
2018;10;América;Estados Unidos de América;S;Other service activities;False;0;2;0;2;0;0;0;0;2
2018;10;América;Estados Unidos de América;U;Activities of extraterritorial organizations and bodies;False;0;1;0;1;0;0;0;0;1
2018;10;América;Estados Unidos de América;V;Fintech;False;0;1;0;1;0;0;0;0;1
2018;10;América;Estados Unidos de América;X;Individual;False;1;2;0;2;0;0;1;0;3
2018;10;América;Estados Unidos de América;Y;Multiple Industries;False;0;1;0;0;1;0;0;0;1
2018;10;América;México;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2018;10;Asia;Arabia Saudita;U;Activities of extraterritorial organizations and bodies;False;0;1;0;0;0;0;1;0;1
2018;10;Asia;Hong kong;H;Transportation and storage;False;0;1;0;1;0;0;0;0;1
2018;10;Asia;India;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2018;10;Asia;India;Y;Multiple Industries;False;0;1;0;1;0;0;0;0;1
2018;10;Asia;Irán;Y;Multiple Industries;False;0;1;0;0;0;1;0;0;1
2018;10;Asia;Israel;X;Individual;False;0;2;0;2;0;0;0;0;2
2018;10;Asia;Japón;R;Arts entertainment and recreation;False;0;1;0;1;0;0;0;0;1
2018;10;Asia;Japón;X;Individual;False;1;0;0;1;0;0;0;0;1
2018;10;Asia;Pakistán;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2018;10;Desconocido;Desconocido;U;Activities of extraterritorial organizations and bodies;False;0;1;0;1;0;0;0;0;1
2018;10;Desconocido;Desconocido;V;Fintech;False;0;1;0;1;0;0;0;0;1
2018;10;Europa;Bélgica;R;Arts entertainment and recreation;False;0;1;0;1;0;0;0;0;1
2018;10;Europa;Francia;R;Arts entertainment and recreation;False;0;2;0;2;0;0;0;0;2
2018;10;Europa;Irlanda;O;Public administration and defence, compulsory social security;False;0;1;0;1;0;0;0;0;1
2018;10;Europa;Italia;H;Transportation and storage;False;0;1;0;0;1;0;0;0;1
2018;10;Europa;Italia;N;Administrative and support service activities;False;1;0;0;0;0;0;1;0;1
2018;10;Europa;Italia;P;Education;False;1;0;0;0;0;0;1;0;1
2018;10;Europa;Italia;Q;Human health and social work activities;False;1;0;0;0;0;0;1;0;1
2018;10;Europa;Reino Unido;C;Manufacturing;False;0;1;0;1;0;0;0;0;1
2018;10;Europa;Reino Unido;J;Information and communication;False;1;0;0;0;1;0;0;0;1
2018;10;Europa;Reino Unido;Q;Human health and social work activities;False;1;0;0;1;0;0;0;0;1
2018;10;Europa;Reino Unido;R;Arts entertainment and recreation;False;0;2;0;2;0;0;0;0;2
2018;10;Europa;Reino Unido;S;Other service activities;False;0;1;0;1;0;0;0;0;1
2018;10;Europa;Rusia;K;Financial and insurance activities;False;1;0;0;1;0;0;0;0;1
2018;10;Europa;Suiza;V;Fintech;False;0;1;0;1;0;0;0;0;1
2018;10;Europa;Ucrania;O;Public administration and defence, compulsory social security;False;1;0;0;0;1;0;0;0;1
2018;10;International;International;D;Electricity gas steam and air conditioning supply;False;1;1;0;0;1;1;0;0;2
2018;10;International;International;H;Transportation and storage;False;0;1;0;1;0;0;0;0;1
2018;10;International;International;I;Accommodation and food service activities;False;0;1;0;1;0;0;0;0;1
2018;10;International;International;J;Information and communication;False;0;1;0;1;0;0;0;0;1
2018;10;International;International;M;Professional scientific and technical activities;False;0;1;0;1;0;0;0;0;1
2018;10;International;International;O;Public administration and defence, compulsory social security;False;3;0;0;0;3;0;0;0;3
2018;10;International;International;R;Arts entertainment and recreation;False;0;1;0;1;0;0;0;0;1
2018;10;International;International;X;Individual;False;2;18;0;18;0;2;0;0;20
2018;10;International;International;Y;Multiple Industries;False;6;7;0;9;3;1;0;0;13
2018;10;África;Gabón;O;Public administration and defence, compulsory social security;False;0;1;0;0;0;0;1;0;1
2018;10;África;Sudáfrica;J;Information and communication;False;0;2;0;2;0;0;0;0;2
2018;11;América;Brasil;G;Wholesale and retail trade;False;1;0;0;1;0;0;0;0;1
2018;11;América;Brasil;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2018;11;América;Canadá;G;Wholesale and retail trade;False;0;1;0;1;0;0;0;0;1
2018;11;América;Canadá;O;Public administration and defence, compulsory social security;False;0;1;0;1;0;0;0;0;1
2018;11;América;Canadá;P;Education;False;0;1;0;1;0;0;0;0;1
2018;11;América;Canadá;X;Individual;False;0;1;0;1;0;0;0;0;1
2018;11;América;Estados Unidos de América;C;Manufacturing;False;0;1;0;1;0;0;0;0;1
2018;11;América;Estados Unidos de América;G;Wholesale and retail trade;False;0;1;0;1;0;0;0;0;1
2018;11;América;Estados Unidos de América;I;Accommodation and food service activities;False;0;3;0;3;0;0;0;0;3
2018;11;América;Estados Unidos de América;J;Information and communication;False;0;3;0;3;0;0;0;0;3
2018;11;América;Estados Unidos de América;K;Financial and insurance activities;False;0;3;0;3;0;0;0;0;3
2018;11;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;0;4;0;4;0;0;0;0;4
2018;11;América;Estados Unidos de América;P;Education;False;0;3;0;3;0;0;0;0;3
2018;11;América;Estados Unidos de América;Q;Human health and social work activities;False;0;14;0;14;0;0;0;0;14
2018;11;América;Estados Unidos de América;R;Arts entertainment and recreation;False;1;3;0;4;0;0;0;0;4
2018;11;América;Estados Unidos de América;S;Other service activities;False;1;0;0;1;0;0;0;0;1
2018;11;América;Estados Unidos de América;X;Individual;False;2;0;0;2;0;0;0;0;2
2018;11;América;Estados Unidos de América;Y;Multiple Industries;False;2;1;0;1;2;0;0;0;3
2018;11;América;México;J;Information and communication;False;0;1;0;1;0;0;0;0;1
2018;11;Asia;Camboya;J;Information and communication;False;0;1;0;1;0;0;0;0;1
2018;11;Asia;Irán;J;Information and communication;False;1;0;0;0;0;1;0;0;1
2018;11;Asia;Irán;X;Individual;False;0;1;0;0;1;0;0;0;1
2018;11;Asia;Malasia;J;Information and communication;False;0;1;0;1;0;0;0;0;1
2018;11;Asia;Pakistán;O;Public administration and defence, compulsory social security;False;1;0;0;0;1;0;0;0;1
2018;11;Asia;Turquía;Y;Multiple Industries;False;1;0;0;0;1;0;0;0;1
2018;11;Asia;Vietnam;J;Information and communication;False;1;0;0;1;0;0;0;0;1
2018;11;Australia y Oceanía;Australia;C;Manufacturing;False;0;1;0;0;1;0;0;0;1
2018;11;Australia y Oceanía;Australia;I;Accommodation and food service activities;False;0;1;0;1;0;0;0;0;1
2018;11;Desconocido;Desconocido;J;Information and communication;False;0;1;0;1;0;0;0;0;1
2018;11;Desconocido;Desconocido;U;Activities of extraterritorial organizations and bodies;False;0;1;0;1;0;0;0;0;1
2018;11;Europa;Alemania;J;Information and communication;False;0;1;0;1;0;0;0;0;1
2018;11;Europa;Alemania;Y;Multiple Industries;False;1;0;0;0;1;0;0;0;1
2018;11;Europa;España;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2018;11;Europa;Francia;C;Manufacturing;False;0;1;0;1;0;0;0;0;1
2018;11;Europa;Francia;R;Arts entertainment and recreation;False;1;0;0;1;0;0;0;0;1
2018;11;Europa;Irlanda;Q;Human health and social work activities;False;0;1;0;1;0;0;0;0;1
2018;11;Europa;Italia;J;Information and communication;False;1;0;0;0;0;0;1;0;1
2018;11;Europa;Italia;O;Public administration and defence, compulsory social security;False;1;1;0;1;0;0;1;0;2
2018;11;Europa;Italia;R;Arts entertainment and recreation;False;1;0;0;0;0;0;1;0;1
2018;11;Europa;Italia;X;Individual;False;0;1;0;1;0;0;0;0;1
2018;11;Europa;Italia;Y;Multiple Industries;False;1;0;0;0;0;0;1;0;1
2018;11;Europa;Países Bajos;Q;Human health and social work activities;False;0;1;0;1;0;0;0;0;1
2018;11;Europa;Reino Unido;C;Manufacturing;False;1;0;0;0;1;0;0;0;1
2018;11;Europa;Reino Unido;G;Wholesale and retail trade;False;2;0;0;2;0;0;0;0;2
2018;11;Europa;Reino Unido;S;Other service activities;False;1;0;0;1;0;0;0;0;1
2018;11;Europa;Rusia;H;Transportation and storage;False;0;1;0;1;0;0;0;0;1
2018;11;Europa;Rusia;K;Financial and insurance activities;False;2;0;0;2;0;0;0;0;2
2018;11;Europa;Ucrania;O;Public administration and defence, compulsory social security;False;1;0;0;0;1;0;0;0;1
2018;11;International;International;K;Financial and insurance activities;False;1;1;0;2;0;0;0;0;2
2018;11;International;International;O;Public administration and defence, compulsory social security;False;1;1;0;1;1;0;0;0;2
2018;11;International;International;V;Fintech;False;0;1;0;1;0;0;0;0;1
2018;11;International;International;X;Individual;False;3;16;0;19;0;0;0;0;19
2018;11;International;International;Y;Multiple Industries;False;5;18;0;16;6;1;0;0;23
2018;11;África;Zimbabue;P;Education;False;0;1;0;1;0;0;0;0;1
2018;12;América;Barbados;L;Real estate activities;False;1;0;0;1;0;0;0;0;1
2018;12;América;Brasil;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2018;12;América;Brasil;M;Professional scientific and technical activities;False;0;1;0;1;0;0;0;0;1
2018;12;América;Canadá;O;Public administration and defence, compulsory social security;False;0;1;0;1;0;0;0;0;1
2018;12;América;Estados Unidos de América;C;Manufacturing;False;0;1;0;1;0;0;0;0;1
2018;12;América;Estados Unidos de América;G;Wholesale and retail trade;False;1;4;0;5;0;0;0;0;5
2018;12;América;Estados Unidos de América;I;Accommodation and food service activities;False;0;1;0;1;0;0;0;0;1
2018;12;América;Estados Unidos de América;J;Information and communication;False;1;5;0;6;0;0;0;0;6
2018;12;América;Estados Unidos de América;M;Professional scientific and technical activities;False;1;0;0;1;0;0;0;0;1
2018;12;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;2;8;0;7;3;0;0;0;10
2018;12;América;Estados Unidos de América;P;Education;False;0;6;0;6;0;0;0;0;6
2018;12;América;Estados Unidos de América;Q;Human health and social work activities;False;0;11;0;11;0;0;0;0;11
2018;12;América;Estados Unidos de América;R;Arts entertainment and recreation;False;0;3;0;3;0;0;0;0;3
2018;12;Asia;China;X;Individual;False;0;1;0;1;0;0;0;0;1
2018;12;Asia;China;Y;Multiple Industries;False;0;1;0;1;0;0;0;0;1
2018;12;Asia;Corea del Sur;O;Public administration and defence, compulsory social security;False;0;1;0;0;1;0;0;0;1
2018;12;Asia;Filipinas;J;Information and communication;False;0;1;0;1;0;0;0;0;1
2018;12;Australia y Oceanía;Australia;O;Public administration and defence, compulsory social security;False;0;1;0;1;0;0;0;0;1
2018;12;Desconocido;Desconocido;U;Activities of extraterritorial organizations and bodies;False;0;1;0;1;0;0;0;0;1
2018;12;Desconocido;Desconocido;V;Fintech;False;0;1;0;1;0;0;0;0;1
2018;12;Europa;Alemania;V;Fintech;False;0;1;0;1;0;0;0;0;1
2018;12;Europa;Francia;O;Public administration and defence, compulsory social security;False;0;1;0;1;0;0;0;0;1
2018;12;Europa;Italia;C;Manufacturing;False;0;1;0;0;1;0;0;0;1
2018;12;Europa;Italia;D;Electricity gas steam and air conditioning supply;False;1;0;0;0;0;1;0;0;1
2018;12;Europa;Italia;O;Public administration and defence, compulsory social security;False;0;2;0;0;0;0;2;0;2
2018;12;Europa;Italia;S;Other service activities;False;0;1;0;1;0;0;0;0;1
2018;12;Europa;Países Bajos;G;Wholesale and retail trade;False;1;0;0;1;0;0;0;0;1
2018;12;Europa;Reino Unido;C;Manufacturing;False;0;1;0;1;0;0;0;0;1
2018;12;Europa;Reino Unido;K;Financial and insurance activities;False;0;1;0;0;1;0;0;0;1
2018;12;Europa;Reino Unido;S;Other service activities;False;0;1;0;0;1;0;0;0;1
2018;12;Europa;Reino Unido;X;Individual;False;0;2;0;2;0;0;0;0;2
2018;12;Europa;República Checa;O;Public administration and defence, compulsory social security;False;1;0;0;0;1;0;0;0;1
2018;12;Europa;Rusia;M;Professional scientific and technical activities;False;1;0;0;0;0;0;1;0;1
2018;12;Europa;Ucrania;J;Information and communication;False;0;1;0;0;0;1;0;0;1
2018;12;International;International;G;Wholesale and retail trade;False;0;1;0;1;0;0;0;0;1
2018;12;International;International;K;Financial and insurance activities;False;2;1;0;3;0;0;0;0;3
2018;12;International;International;N;Administrative and support service activities;False;1;0;0;0;1;0;0;0;1
2018;12;International;International;O;Public administration and defence, compulsory social security;False;1;1;0;1;1;0;0;0;2
2018;12;International;International;P;Education;False;1;0;0;0;1;0;0;0;1
2018;12;International;International;R;Arts entertainment and recreation;False;0;1;0;1;0;0;0;0;1
2018;12;International;International;X;Individual;False;1;10;0;8;3;0;0;0;11
2018;12;International;International;Y;Multiple Industries;False;2;13;0;12;3;0;0;0;15
2019;1;América;Brasil;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;1;América;Canadá;Z;Unknown;True;0;3;0;0;0;0;3;0;3
2019;1;América;Chile;Z;Unknown;True;1;0;0;0;0;0;1;0;1
2019;1;América;Estados Unidos de América;Z;Unknown;False;0;2;0;0;0;0;0;2;2
2019;1;América;Estados Unidos de América;Z;Unknown;True;1;29;0;2;3;0;25;0;30
2019;1;Asia;China;Z;Unknown;True;0;2;0;0;0;0;2;0;2
2019;1;Asia;Corea del Sur;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;1;Asia;Filipinas;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;1;Asia;Hong kong;Z;Unknown;True;1;0;0;1;0;0;0;0;1
2019;1;Asia;India;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;1;Asia;Japón;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;1;Asia;Malasia;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;1;Asia;United Arab Emirates;Z;Unknown;True;1;0;0;0;0;0;1;0;1
2019;1;Australia y Oceanía;Australia;Z;Unknown;True;1;3;0;0;1;0;3;0;4
2019;1;Australia y Oceanía;Nueva Zelanda;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;1;Desconocido;Desconocido;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;1;Europa;Alemania;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;1;Europa;Bélgica;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;1;Europa;Finlandia;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;1;Europa;Francia;Z;Unknown;True;0;4;0;1;1;0;2;0;4
2019;1;Europa;Irlanda;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;1;Europa;Italia;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;1;Europa;Malta;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;1;Europa;Reino Unido;Z;Unknown;False;0;1;0;0;0;0;0;1;1
2019;1;Europa;Reino Unido;Z;Unknown;True;0;4;0;0;0;0;4;0;4
2019;1;Europa;Rusia;Z;Unknown;True;1;2;0;0;0;0;3;0;3
2019;1;Europa;Ucrania;Z;Unknown;True;1;1;1;0;0;0;1;0;2
2019;1;International;International;Z;Unknown;False;2;5;0;0;0;0;0;7;7
2019;1;International;International;Z;Unknown;True;11;38;0;6;1;0;42;0;49
2019;2;América;Canadá;Z;Unknown;True;1;1;0;0;0;0;2;0;2
2019;2;América;Colombia;Z;Unknown;True;1;0;0;0;0;0;1;0;1
2019;2;América;Estados Unidos de América;Z;Unknown;True;2;41;0;8;1;0;34;0;43
2019;2;Asia;Bangladesh;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;2;Asia;India;Z;Unknown;True;1;2;0;0;0;0;3;0;3
2019;2;Asia;Pakistán;Z;Unknown;True;1;1;0;0;0;0;2;0;2
2019;2;Asia;Singapur;Z;Unknown;True;0;1;0;1;0;0;0;0;1
2019;2;Asia;Vietnam;Z;Unknown;True;1;0;0;0;0;0;1;0;1
2019;2;Australia y Oceanía;Australia;Z;Unknown;True;0;5;0;0;0;0;5;0;5
2019;2;Australia y Oceanía;Nueva Zelanda;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;2;Desconocido;Desconocido;Z;Unknown;True;1;1;0;0;0;0;2;0;2
2019;2;Europa;Italia;Z;Unknown;True;1;5;0;0;0;0;6;0;6
2019;2;Europa;Malta;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;2;Europa;Noruega;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;2;Europa;Polonia;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;2;Europa;Reino Unido;Z;Unknown;True;0;6;0;1;0;0;5;0;6
2019;2;Europa;Rusia;Z;Unknown;True;2;2;0;0;0;0;4;0;4
2019;2;International;International;Z;Unknown;False;1;7;0;0;0;0;0;8;8
2019;2;International;International;Z;Unknown;True;10;45;0;4;1;0;50;0;55
2019;2;África;Sudáfrica;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;3;América;Brasil;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;3;América;Canadá;Z;Unknown;True;0;3;0;0;0;0;3;0;3
2019;3;América;Estados Unidos de América;Z;Unknown;False;0;1;0;0;0;0;0;1;1
2019;3;América;Estados Unidos de América;Z;Unknown;True;2;42;0;1;2;0;41;0;44
2019;3;Asia;Arabia Saudita;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;3;Asia;China;Z;Unknown;True;0;3;0;0;0;0;3;0;3
2019;3;Asia;Corea del Sur;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;3;Asia;Filipinas;Z;Unknown;False;0;1;0;0;0;0;0;1;1
2019;3;Asia;India;Z;Unknown;True;1;2;0;0;0;0;3;0;3
2019;3;Asia;Israel;Z;Unknown;False;0;1;0;0;0;0;0;1;1
2019;3;Asia;Israel;Z;Unknown;True;1;2;0;0;0;0;3;0;3
2019;3;Asia;Japón;Z;Unknown;True;0;2;0;0;0;0;2;0;2
2019;3;Asia;Pakistán;Z;Unknown;True;0;1;0;0;1;0;0;0;1
2019;3;Asia;Singapur;Z;Unknown;True;1;1;0;0;0;0;2;0;2
2019;3;Asia;Taiwán;Z;Unknown;True;1;0;0;0;0;0;1;0;1
2019;3;Asia;Turquía;Z;Unknown;True;1;0;0;0;0;0;1;0;1
2019;3;Australia y Oceanía;Nueva Zelanda;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;3;Desconocido;Desconocido;Z;Unknown;True;1;0;0;0;0;0;1;0;1
2019;3;Europa;Italia;Z;Unknown;True;0;3;0;0;0;0;3;0;3
2019;3;Europa;Noruega;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;3;Europa;Reino Unido;Z;Unknown;True;0;7;0;0;0;2;5;0;7
2019;3;Europa;Rumanía;Z;Unknown;True;0;1;0;0;0;1;0;0;1
2019;3;Europa;Rusia;Z;Unknown;True;0;1;0;0;1;0;0;0;1
2019;3;Europa;Ucrania;Z;Unknown;False;0;1;0;0;0;0;0;1;1
2019;3;International;International;Z;Unknown;False;2;15;0;0;0;0;0;17;17
2019;3;International;International;Z;Unknown;True;10;26;0;4;1;0;31;0;36
2019;3;África;Egipto;Z;Unknown;True;1;0;0;0;0;0;1;0;1
2019;3;África;Nigeria;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;4;América;Brasil;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;4;América;Canadá;Z;Unknown;True;0;3;0;0;0;0;3;0;3
2019;4;América;Chile;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;4;América;Ecuador;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;4;América;Estados Unidos de América;Z;Unknown;False;1;2;0;0;0;0;0;3;3
2019;4;América;Estados Unidos de América;Z;Unknown;True;0;51;0;3;1;0;47;0;51
2019;4;Asia;Bangladesh;Z;Unknown;True;1;0;0;0;0;0;1;0;1
2019;4;Asia;Filipinas;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;4;Asia;Hong kong;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;4;Asia;India;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;4;Asia;Irán;Z;Unknown;True;1;0;0;0;0;0;1;0;1
2019;4;Asia;Israel;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;4;Asia;Japón;Z;Unknown;True;0;3;0;0;0;0;3;0;3
2019;4;Asia;Singapur;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;4;Australia y Oceanía;Australia;Z;Unknown;True;0;3;0;0;1;0;2;0;3
2019;4;Desconocido;Desconocido;Z;Unknown;False;0;2;0;0;0;0;0;2;2
2019;4;Desconocido;Desconocido;Z;Unknown;True;3;4;0;0;0;0;7;0;7
2019;4;Europa;Alemania;Z;Unknown;True;1;1;0;0;0;0;2;0;2
2019;4;Europa;Finlandia;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;4;Europa;Francia;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;4;Europa;Italia;Z;Unknown;True;1;1;0;0;0;0;2;0;2
2019;4;Europa;Lituania;Z;Unknown;False;0;1;0;0;0;0;0;1;1
2019;4;Europa;Reino Unido;Z;Unknown;True;0;1;0;1;0;0;0;0;1
2019;4;Europa;Rusia;Z;Unknown;False;0;1;0;0;0;0;0;1;1
2019;4;Europa;Rusia;Z;Unknown;True;0;2;0;2;0;0;0;0;2
2019;4;Europa;Suiza;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;4;Europa;Ucrania;Z;Unknown;True;1;1;0;0;0;0;2;0;2
2019;4;International;International;Z;Unknown;False;0;11;0;0;0;0;0;11;11
2019;4;International;International;Z;Unknown;True;8;39;0;2;3;0;42;0;47
2019;5;América;Chile;Z;Unknown;True;1;0;0;0;0;0;1;0;1
2019;5;América;Estados Unidos de América;Z;Unknown;False;0;1;0;0;0;0;0;1;1
2019;5;América;Estados Unidos de América;Z;Unknown;True;5;34;0;1;4;1;33;0;39
2019;5;América;Islas Vírgenes de los Estados Unidos;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;5;Asia;Corea del Sur;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;5;Asia;Filipinas;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;5;Asia;India;Z;Unknown;False;1;0;0;0;0;0;0;1;1
2019;5;Asia;India;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;5;Asia;Irán;Z;Unknown;True;1;0;0;0;0;0;1;0;1
2019;5;Asia;Israel;Z;Unknown;True;2;0;0;0;0;0;2;0;2
2019;5;Asia;Japón;Z;Unknown;True;0;1;0;1;0;0;0;0;1
2019;5;Asia;Singapur;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;5;Asia;Taiwán;Z;Unknown;False;1;0;0;0;0;0;0;1;1
2019;5;Asia;Taiwán;Z;Unknown;True;0;1;0;0;1;0;0;0;1
2019;5;Australia y Oceanía;Australia;Z;Unknown;True;1;1;0;0;0;0;2;0;2
2019;5;Desconocido;Desconocido;Z;Unknown;False;0;1;0;0;0;0;0;1;1
2019;5;Desconocido;Desconocido;Z;Unknown;True;1;3;0;1;0;0;3;0;4
2019;5;Europa;Alemania;Z;Unknown;True;1;1;0;0;0;0;2;0;2
2019;5;Europa;Austria;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;5;Europa;Europa;Z;Unknown;True;0;1;0;0;0;1;0;0;1
2019;5;Europa;Italia;Z;Unknown;True;1;4;0;0;0;0;5;0;5
2019;5;Europa;Países Bajos;Z;Unknown;True;0;2;0;0;0;0;2;0;2
2019;5;Europa;Reino Unido;Z;Unknown;True;0;4;0;0;1;0;3;0;4
2019;5;Europa;Rusia;Z;Unknown;False;0;1;0;0;0;0;0;1;1
2019;5;Europa;Ucrania;Z;Unknown;True;1;0;0;0;0;1;0;0;1
2019;5;International;International;Z;Unknown;False;0;9;0;0;0;0;0;9;9
2019;5;International;International;Z;Unknown;True;12;32;0;4;5;1;34;0;44
2019;5;África;Sudáfrica;Z;Unknown;False;1;0;0;0;0;0;0;1;1
2019;6;América;Canadá;Z;Unknown;True;0;4;0;0;0;0;4;0;4
2019;6;América;Estados Unidos de América;Z;Unknown;False;0;2;0;0;0;0;0;2;2
2019;6;América;Estados Unidos de América;Z;Unknown;True;2;34;0;1;1;0;34;0;36
2019;6;Asia;Arabia Saudita;Z;Unknown;True;1;0;0;0;0;0;1;0;1
2019;6;Asia;Bangladesh;Z;Unknown;True;1;0;0;0;0;0;1;0;1
2019;6;Asia;China;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;6;Asia;Corea del Sur;Z;Unknown;False;0;1;0;0;0;0;0;1;1
2019;6;Asia;Corea del Sur;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;6;Asia;Hong kong;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;6;Asia;India;Z;Unknown;True;1;0;0;0;0;0;1;0;1
2019;6;Asia;Irán;Z;Unknown;True;3;0;0;0;0;0;3;0;3
2019;6;Asia;Israel;Z;Unknown;False;0;1;0;0;0;0;0;1;1
2019;6;Asia;Singapur;Z;Unknown;False;0;1;0;0;0;0;0;1;1
2019;6;Asia;Turquía;Z;Unknown;True;0;1;0;0;0;0;1;0;1
2019;6;Australia y Oceanía;Australia;Z;Unknown;True;0;4;0;0;0;0;4;0;4
2019;6;Desconocido;Desconocido;Z;Unknown;True;1;1;0;0;0;0;2;0;2
2019;6;Europa;Alemania;Z;Unknown;True;0;2;0;1;0;0;1;0;2
2019;6;Europa;Bélgica;Z;Unknown;True;0;2;0;0;0;0;2;0;2
