Year;Mes;Continent;Country_name;Code_target_class;Desc_target_class;ProblemasQC;Author_processed;Code_attack_class
2019;10;Australia y Oceanía;Australia;Q;Human health and social work activities;False;Desconocido;CC
2019;10;América;Estados Unidos de América;P;Education;False;Desconocido;CC
2019;11;International;International;Y;Multiple Industries;False;Conocido;CC
2019;11;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2019;11;Asia;India;P;Education;False;Desconocido;CC
2019;11;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2019;11;International;International;Y;Multiple Industries;False;Desconocido;CC
2019;11;América;Canadá;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2019;11;Europa;España;M;Professional scientific and technical activities;False;Desconocido;CC
2019;11;Europa;España;M;Professional scientific and technical activities;False;Desconocido;CC
2019;11;International;International;C;Manufacturing;False;Desconocido;CC
2019;11;Asia;India;X;Individual;False;Desconocido;CC
2019;11;América;Estados Unidos de América;P;Education;False;Desconocido;CC
2019;11;International;International;Y;Multiple Industries;False;Desconocido;CC
2019;11;International;International;Y;Multiple Industries;False;Desconocido;CC
2019;11;International;International;Y;Multiple Industries;False;Desconocido;CC
2019;11;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2019;11;América;Estados Unidos de América;G;Wholesale and retail trade;False;Desconocido;CC
2019;11;Europa;Reino Unido;M;Professional scientific and technical activities;False;Desconocido;CC
2019;11;Europa;Italia;J;Information and communication;False;Conocido;H
2019;11;Europa;Italia;O;Public administration and defence, compulsory social security;False;Desconocido;H
2019;11;International;International;Y;Multiple Industries;False;Desconocido;CC
2019;11;International;International;X;Individual;False;Desconocido;CC
2019;11;International;International;X;Individual;False;Desconocido;CC
2019;11;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2019;11;Europa;Alemania;Y;Multiple Industries;False;Desconocido;CC
2019;11;América;Estados Unidos de América;G;Wholesale and retail trade;False;Desconocido;CC
2019;11;Europa;Reino Unido;Y;Multiple Industries;False;Desconocido;CC
2019;11;Asia;India;O;Public administration and defence, compulsory social security;False;Conocido;CE
2019;11;Europa;Alemania;Y;Multiple Industries;False;Desconocido;CC
2019;11;Desconocido;Desconocido;S;Other service activities;False;Desconocido;CC
2019;11;América;Estados Unidos de América;K;Financial and insurance activities;False;Desconocido;CC
2019;11;Australia y Oceanía;Australia;Y;Multiple Industries;False;Desconocido;CC
2019;11;International;International;X;Individual;False;Desconocido;CC
2019;11;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2019;11;International;International;O;Public administration and defence, compulsory social security;False;Conocido;CE
2019;11;América;Estados Unidos de América;M;Professional scientific and technical activities;False;Desconocido;CC
2019;11;América;Estados Unidos de América;J;Information and communication;False;Desconocido;CC
2019;11;International;International;X;Individual;False;Desconocido;CC
2019;11;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2019;11;América;Estados Unidos de América;M;Professional scientific and technical activities;False;Desconocido;CC
2019;11;América;México;D;Electricity gas steam and air conditioning supply;False;Desconocido;CC
2019;11;International;International;X;Individual;False;Desconocido;CC
2019;11;Asia;Israel;M;Professional scientific and technical activities;False;Desconocido;CC
2019;11;América;Estados Unidos de América;R;Arts entertainment and recreation;False;Desconocido;CC
2019;11;Europa;Reino Unido;S;Other service activities;False;Conocido;H
2019;11;Europa;Reino Unido;S;Other service activities;True;Desconocido;H
2019;11;Europa;Francia;K;Financial and insurance activities;False;Desconocido;CC
2019;11;América;Estados Unidos de América;P;Education;False;Desconocido;CC
2019;11;International;International;Y;Multiple Industries;False;Desconocido;CC
2019;11;Asia;Irán;M;Professional scientific and technical activities;False;Desconocido;CC
2019;11;International;International;Y;Multiple Industries;False;Desconocido;CC
2019;11;Desconocido;Desconocido;M;Professional scientific and technical activities;False;Conocido;CC
2019;11;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2019;11;América;Estados Unidos de América;P;Education;False;Desconocido;CC
2019;11;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2019;11;América;Estados Unidos de América;N;Administrative and support service activities;False;Desconocido;CE
2019;11;International;International;D;Electricity gas steam and air conditioning supply;False;Conocido;CE
2019;11;Asia;Pakistán;X;Individual;False;Conocido;CW
2019;11;International;International;X;Individual;False;Desconocido;CC
2019;11;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2019;11;América;Estados Unidos de América;C;Manufacturing;False;Desconocido;CC
2019;11;América;Estados Unidos de América;X;Individual;False;Desconocido;CC
2019;11;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2019;11;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2019;11;América;Estados Unidos de América;G;Wholesale and retail trade;False;Desconocido;CC
2019;11;International;International;X;Individual;False;Desconocido;CC
2019;11;International;International;Y;Multiple Industries;False;Desconocido;CC
2019;11;International;International;X;Individual;False;Desconocido;CC
2019;11;América;Estados Unidos de América;R;Arts entertainment and recreation;False;Desconocido;CC
2019;11;Europa;Italia;J;Information and communication;False;Desconocido;CE
2019;11;International;International;X;Individual;False;Desconocido;CC
2019;11;International;International;X;Individual;False;Desconocido;CC
2019;11;International;International;Y;Multiple Industries;False;Desconocido;CC
2019;11;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2019;11;América;Estados Unidos de América;K;Financial and insurance activities;False;Desconocido;CC
2019;9;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2019;9;América;Canadá;C;Manufacturing;False;Desconocido;CC
2019;10;América;Estados Unidos de América;J;Information and communication;False;Desconocido;CC
2019;10;International;International;X;Individual;False;Desconocido;CC
2019;10;International;International;K;Financial and insurance activities;False;Desconocido;CC
2019;10;International;International;Y;Multiple Industries;False;Desconocido;CC
2019;10;Desconocido;Desconocido;H;Transportation and storage;False;Desconocido;CC
2019;10;Desconocido;Desconocido;Z;Unknown;False;Desconocido;CC
2019;10;International;International;Y;Multiple Industries;False;Desconocido;CC
2019;10;International;International;O;Public administration and defence, compulsory social security;False;Conocido;CE
2019;10;América;Estados Unidos de América;K;Financial and insurance activities;False;Desconocido;CC
2019;10;International;International;K;Financial and insurance activities;False;Desconocido;CC
2019;10;International;International;Y;Multiple Industries;False;Desconocido;CC
2019;10;International;International;X;Individual;False;Desconocido;CC
2019;10;Asia;Malasia;P;Education;False;Desconocido;CC
2019;10;Europa;Rusia;X;Individual;False;Desconocido;CC
2019;10;América;Panamá;S;Other service activities;False;Desconocido;CC
2019;10;América;Estados Unidos de América;S;Other service activities;False;Desconocido;CC
2019;10;América;Estados Unidos de América;S;Other service activities;False;Desconocido;CC
2019;10;América;Estados Unidos de América;P;Education;False;Desconocido;CC
2019;10;Europa;República Checa;O;Public administration and defence, compulsory social security;False;Desconocido;CE
2019;10;International;International;Y;Multiple Industries;False;Conocido;CE
2019;10;International;International;Y;Multiple Industries;False;Conocido;CE
2019;10;Europa;República Checa;M;Professional scientific and technical activities;False;Desconocido;CE
2019;10;International;International;X;Individual;False;Desconocido;CC
2019;10;International;International;J;Information and communication;False;Desconocido;CC
2019;10;Europa;Italia;R;Arts entertainment and recreation;False;Desconocido;CC
2019;10;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2019;10;International;International;Y;Multiple Industries;False;Desconocido;CC
2019;10;América;Chile;O;Public administration and defence, compulsory social security;False;Desconocido;H
2019;10;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2019;10;América;Estados Unidos de América;Y;Multiple Industries;False;Desconocido;CC
2019;10;International;International;X;Individual;False;Desconocido;CC
2019;10;Desconocido;Desconocido;U;Activities of extraterritorial organizations and bodies;False;Desconocido;CE
2019;10;International;International;K;Financial and insurance activities;False;Desconocido;CC
2019;10;África;Sudáfrica;O;Public administration and defence, compulsory social security;False;Conocido;CC
2019;10;International;International;X;Individual;False;Desconocido;CC
2019;10;International;International;X;Individual;False;Desconocido;CC
2019;10;África;Sudáfrica;K;Financial and insurance activities;False;Desconocido;CC
2019;10;International;International;X;Individual;False;Desconocido;CC
2019;10;América;Estados Unidos de América;G;Wholesale and retail trade;False;Desconocido;CC
2019;10;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2019;10;International;International;Y;Multiple Industries;False;Desconocido;CC
2019;10;Asia;Turquía;Y;Multiple Industries;False;Desconocido;CC
2019;10;International;International;U;Activities of extraterritorial organizations and bodies;False;Conocido;CE
2019;10;Asia;Georgia;Y;Multiple Industries;False;Desconocido;H
2019;10;Europa;Italia;K;Financial and insurance activities;False;Desconocido;CC
2019;10;Europa;Francia;G;Wholesale and retail trade;False;Desconocido;CC
2019;10;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2019;10;América;Estados Unidos de América;I;Accommodation and food service activities;False;Desconocido;CC
2019;10;Europa;Italia;P;Education;False;Conocido;CE
2019;10;International;International;X;Individual;False;Desconocido;CC
2019;10;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2019;10;Asia;India;K;Financial and insurance activities;False;Desconocido;CC
2019;10;International;International;X;Individual;False;Desconocido;CC
2019;10;International;International;Y;Multiple Industries;False;Desconocido;CC
2019;10;América;Estados Unidos de América;G;Wholesale and retail trade;False;Desconocido;CC
2019;10;Europa;Italia;X;Individual;False;Desconocido;CC
2019;10;América;Estados Unidos de América;P;Education;False;Desconocido;CC
2019;10;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2019;10;América;Estados Unidos de América;J;Information and communication;False;Desconocido;CC
2019;10;Asia;India;D;Electricity gas steam and air conditioning supply;False;Conocido;CE
2019;10;International;International;O;Public administration and defence, compulsory social security;False;Desconocido;CW
2019;10;América;Estados Unidos de América;I;Accommodation and food service activities;False;Desconocido;CC
2019;10;International;International;Y;Multiple Industries;False;Desconocido;CE
2019;10;International;International;X;Individual;False;Desconocido;CC
2019;10;América;Canadá;Q;Human health and social work activities;False;Desconocido;CC
2019;10;Asia;Corea del Sur;X;Individual;False;Desconocido;CC
2019;10;Desconocido;Desconocido;J;Information and communication;False;Conocido;CE
2019;10;América;Estados Unidos de América;Y;Multiple Industries;False;Conocido;CE
2019;10;Europa;Francia;R;Arts entertainment and recreation;False;Desconocido;CC
2019;10;International;International;Y;Multiple Industries;False;Desconocido;CC
2019;10;International;International;Y;Multiple Industries;False;Desconocido;CC
2019;10;International;International;Y;Multiple Industries;False;Desconocido;CC
2019;10;International;International;X;Individual;False;Desconocido;CC
2019;10;International;International;O;Public administration and defence, compulsory social security;False;Conocido;CE
2019;10;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;9;Europa;Italia;Z;Unknown;True;Desconocido;H
2019;9;Australia y Oceanía;Nueva Zelanda;Z;Unknown;False;Desconocido;UK
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;Asia;Irak;Z;Unknown;True;Desconocido;CW
2019;9;Asia;Irak;Z;Unknown;True;Desconocido;CW
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;International;International;Z;Unknown;True;Conocido;H
2019;9;América;Canadá;Z;Unknown;True;Desconocido;H
2019;9;International;International;Z;Unknown;True;Desconocido;CE
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;Desconocido;Desconocido;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;CE
2019;9;International;International;Z;Unknown;True;Desconocido;CC
2019;9;International;International;Z;Unknown;True;Desconocido;CW
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;9;Europa;Italia;Z;Unknown;True;Desconocido;H
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;9;África;Sudáfrica;Z;Unknown;True;Desconocido;H
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;Asia;China;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Conocido;H
2019;9;Asia;India;Z;Unknown;True;Conocido;H
2019;9;Asia;India;Z;Unknown;True;Conocido;H
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;Europa;Italia;Z;Unknown;True;Desconocido;CE
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;América;Canadá;Z;Unknown;True;Desconocido;H
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;9;International;International;Z;Unknown;True;Conocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Conocido;H
2019;9;Europa;Italia;Z;Unknown;True;Desconocido;H
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;International;International;Z;Unknown;False;Desconocido;UK
2019;9;Asia;Tibet;Z;Unknown;True;Conocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;9;Europa;República Checa;Z;Unknown;True;Desconocido;H
2019;9;International;International;Z;Unknown;True;Conocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;9;International;International;Z;Unknown;True;Desconocido;CE
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;Europa;Francia;Z;Unknown;True;Desconocido;H
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;América;Canadá;Z;Unknown;True;Desconocido;H
2019;9;América;Canadá;Z;Unknown;True;Desconocido;H
2019;9;América;Canadá;Z;Unknown;True;Desconocido;H
2019;9;América;Canadá;Z;Unknown;True;Desconocido;H
2019;9;América;Brasil;Z;Unknown;True;Conocido;H
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Conocido;H
2019;9;Australia y Oceanía;Nueva Zelanda;Z;Unknown;True;Desconocido;H
2019;9;Europa;Dinamarca;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;CC
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;CC
2019;9;International;International;Z;Unknown;True;Desconocido;CC
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;8;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;8;International;International;Z;Unknown;True;Desconocido;H
2019;8;Asia;Hong kong;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;International;International;Z;Unknown;False;Desconocido;UK
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;Asia;Japón;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;9;International;International;Z;Unknown;False;Conocido;UK
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;CC
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;9;Desconocido;Desconocido;Z;Unknown;True;Desconocido;CC
2019;9;International;International;Z;Unknown;True;Desconocido;CC
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;CC
2019;9;Asia;Hong kong;Z;Unknown;True;Desconocido;H
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Conocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Conocido;H
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;9;International;International;Z;Unknown;True;Desconocido;CC
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;9;International;International;Z;Unknown;True;Conocido;H
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;9;International;International;Z;Unknown;True;Conocido;H
2019;9;América;Brasil;Z;Unknown;True;Desconocido;H
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;Europa;Alemania;Z;Unknown;True;Desconocido;H
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Conocido;H
2019;9;Europa;Irlanda;Z;Unknown;False;Conocido;UK
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;International;International;Z;Unknown;False;Desconocido;UK
2019;9;África;Sudáfrica;Z;Unknown;True;Desconocido;CE
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;Europa;Hungría;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;9;América;Panamá;Z;Unknown;False;Desconocido;UK
2019;9;Europa;Reino Unido;Z;Unknown;True;Desconocido;H
2019;9;Europa;Irlanda;Z;Unknown;True;Desconocido;H
2019;9;International;International;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;9;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;8;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;8;América;Argentina;Z;Unknown;True;Desconocido;H
2019;8;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;8;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;8;International;International;Z;Unknown;True;Desconocido;CE
2019;8;International;International;Z;Unknown;True;Desconocido;H
2019;8;International;International;Z;Unknown;True;Desconocido;H
2019;8;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;8;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;8;Europa;Dinamarca;Z;Unknown;True;Desconocido;H
2019;8;Australia y Oceanía;Nueva Zelanda;Z;Unknown;True;Desconocido;H
2019;8;International;International;Z;Unknown;True;Desconocido;H
2019;8;Asia;Hong kong;Z;Unknown;True;Conocido;CW
2019;8;Europa;Rusia;Z;Unknown;True;Desconocido;H
2019;8;International;International;Z;Unknown;True;Desconocido;CC
2019;8;International;International;Z;Unknown;True;Desconocido;H
2019;8;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;8;América;Estados Unidos de América;Z;Unknown;True;Conocido;H
2019;8;International;International;Z;Unknown;True;Desconocido;CE
2019;8;América;Panamá;Z;Unknown;True;Desconocido;CE
2019;8;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;8;International;International;Z;Unknown;True;Desconocido;H
2019;8;International;International;Z;Unknown;False;Desconocido;UK
2019;8;International;International;Z;Unknown;True;Desconocido;CE
2019;8;Asia;Birmania;Z;Unknown;True;Desconocido;CW
2019;8;International;International;Z;Unknown;True;Desconocido;H
2019;8;International;International;Z;Unknown;True;Desconocido;H
2019;8;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;8;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;8;Desconocido;Desconocido;Z;Unknown;True;Desconocido;H
2019;8;International;International;Z;Unknown;True;Desconocido;H
2019;8;International;International;Z;Unknown;True;Desconocido;H
2019;8;Asia;Hong kong;Z;Unknown;True;Desconocido;CW
2019;8;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;8;Asia;Malasia;Z;Unknown;True;Desconocido;H
2019;8;América;Canadá;Z;Unknown;True;Desconocido;H
2019;8;Asia;India;Z;Unknown;True;Conocido;H
2019;8;América;Estados Unidos de América;Z;Unknown;False;Desconocido;UK
2019;8;International;International;Z;Unknown;True;Desconocido;H
2019;8;América;Estados Unidos de América;Z;Unknown;True;Desconocido;CC
2019;8;International;International;Z;Unknown;True;Desconocido;H
2019;8;International;International;Z;Unknown;True;Desconocido;CC
2019;8;International;International;Z;Unknown;True;Conocido;H
2019;8;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;8;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;8;Europa;Liechtenstein;Z;Unknown;True;Desconocido;H
2019;8;International;International;Z;Unknown;True;Desconocido;CC
2019;8;International;International;Z;Unknown;True;Desconocido;H
2019;8;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;8;International;International;Z;Unknown;True;Desconocido;H
2019;8;Australia y Oceanía;Australia;Z;Unknown;True;Desconocido;H
2019;8;Asia;Israel;Z;Unknown;True;Desconocido;H
2019;8;Europa;Alemania;Z;Unknown;False;Desconocido;UK
2019;8;Asia;Corea del Sur;Z;Unknown;True;Conocido;H
2019;8;International;International;Z;Unknown;True;Desconocido;H
2019;8;International;International;Z;Unknown;True;Desconocido;H
2019;8;International;International;Z;Unknown;True;Desconocido;H
2019;8;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;8;International;International;Z;Unknown;True;Conocido;H
2019;8;Australia y Oceanía;Nueva Zelanda;Z;Unknown;True;Desconocido;H
2019;8;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;8;International;International;Z;Unknown;True;Desconocido;H
2019;8;International;International;Z;Unknown;True;Desconocido;CC
2019;8;International;International;Z;Unknown;True;Desconocido;H
2019;8;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;8;International;International;Z;Unknown;True;Desconocido;CC
2019;8;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;8;International;International;Z;Unknown;True;Desconocido;CE
2019;8;América;Brasil;Z;Unknown;True;Desconocido;H
2019;8;International;International;Z;Unknown;True;Desconocido;H
2019;8;International;International;Z;Unknown;True;Conocido;H
2019;8;International;International;Z;Unknown;True;Desconocido;H
2019;8;International;International;Z;Unknown;True;Desconocido;H
2019;8;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;8;Europa;Reino Unido;Z;Unknown;True;Desconocido;H
2019;8;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;8;International;International;Z;Unknown;True;Desconocido;CC
2019;8;International;International;Z;Unknown;True;Desconocido;H
2019;8;Desconocido;Desconocido;Z;Unknown;True;Desconocido;H
2019;8;África;Ghana;Z;Unknown;True;Desconocido;H
2019;8;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;8;América;Estados Unidos de América;Z;Unknown;True;Desconocido;CC
2019;8;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;8;International;International;Z;Unknown;True;Conocido;H
2019;8;Asia;Corea del Sur;Z;Unknown;True;Desconocido;H
2019;8;International;International;Z;Unknown;True;Conocido;CW
2019;8;International;International;Z;Unknown;True;Conocido;CW
2019;8;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;8;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;8;International;International;Z;Unknown;True;Desconocido;H
2019;8;International;International;Z;Unknown;True;Desconocido;H
2019;8;International;International;Z;Unknown;True;Desconocido;H
2019;8;América;México;Z;Unknown;True;Desconocido;CC
2019;8;International;International;Z;Unknown;True;Desconocido;H
2019;8;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;8;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;8;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;8;International;International;Z;Unknown;False;Conocido;UK
2019;8;América;Estados Unidos de América;Z;Unknown;False;Conocido;UK
2019;8;International;International;Z;Unknown;True;Desconocido;H
2019;8;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;8;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;7;Europa;Rusia;Z;Unknown;True;Conocido;H
2019;7;Asia;Singapur;Z;Unknown;True;Desconocido;H
2019;7;International;International;Z;Unknown;True;Desconocido;H
2019;7;Asia;Hong kong;Z;Unknown;True;Conocido;H
2019;7;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;7;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;7;International;International;Z;Unknown;True;Desconocido;H
2019;7;América;Puerto Rico;Z;Unknown;True;Desconocido;H
2019;7;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;7;International;International;Z;Unknown;True;Conocido;H
2019;7;América;Estados Unidos de América;Z;Unknown;False;Desconocido;UK
2019;7;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;7;Europa;Reino Unido;Z;Unknown;True;Desconocido;H
2019;7;International;International;Z;Unknown;True;Desconocido;H
2019;7;International;International;Z;Unknown;True;Conocido;H
2019;7;International;International;Z;Unknown;True;Conocido;H
2019;7;International;International;Z;Unknown;True;Conocido;H
2019;7;International;International;Z;Unknown;True;Desconocido;H
2019;7;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;7;International;International;Z;Unknown;True;Conocido;H
2019;7;International;International;Z;Unknown;True;Conocido;H
2019;7;International;International;Z;Unknown;True;Desconocido;H
2019;7;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;7;América;Bahamas;Z;Unknown;True;Desconocido;H
2019;7;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;7;América;Estados Unidos de América;Z;Unknown;False;Desconocido;UK
2019;7;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;7;Europa;Reino Unido;Z;Unknown;True;Desconocido;H
2019;7;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;7;Asia;Palestina;Z;Unknown;True;Conocido;H
2019;7;Europa;Reino Unido;Z;Unknown;True;Desconocido;H
2019;7;International;International;Z;Unknown;False;Desconocido;UK
2019;7;América;Estados Unidos de América;Z;Unknown;True;Desconocido;H
2019;7;Asia;Taiwán;Z;Unknown;True;Desconocido;H
